"subject","focal","position","pos_num","x","x_lab","y","y_mc","manip_ok","comp","inv_app","inv_dl","inv_cat","x_brand","x_pop","x_rep","x_other_brand","x_other_rep","x_other_pop"
8462,"pop","second",2,0,"low",5,0.474541752,1,1,-1.328532236,-0.026639344,0.269791667,1,0,1,1,1,NA
8462,"rep","third",3,1,"high",5,0.953156823,1,1,-1.328532236,-0.026639344,0.269791667,1,0,1,1,NA,0
8463,"brand","first",1,0,"low",3,-1.967413442,0,0,0.338134431,-0.026639344,1.394791667,0,1,0,NA,0,1
8463,"pop","second",2,1,"high",3,-1.525458248,0,1,0.338134431,-0.026639344,1.394791667,0,1,0,0,0,NA
8463,"rep","third",3,0,"low",3,-1.046843177,1,1,0.338134431,-0.026639344,1.394791667,0,1,0,0,NA,1
8464,"pop","first",1,0,"low",6,1.474541752,1,0,-0.661865569,0.640027322,0.644791667,1,0,1,1,1,NA
8464,"rep","second",2,1,"high",6,1.953156823,1,1,-0.661865569,0.640027322,0.644791667,1,0,1,1,NA,0
8464,"brand","third",3,1,"high",3,-1.967413442,0,1,-0.661865569,0.640027322,0.644791667,1,0,1,NA,1,0
8465,"rep","first",1,1,"high",5,0.953156823,1,0,0.338134431,-1.359972678,0.519791667,1,0,1,1,NA,0
8465,"brand","second",2,1,"high",6,1.032586558,1,1,0.338134431,-1.359972678,0.519791667,1,0,1,NA,1,0
8465,"pop","third",3,0,"low",4,-0.525458248,1,1,0.338134431,-1.359972678,0.519791667,1,0,1,1,1,NA
8466,"rep","first",1,1,"high",2,-2.046843177,1,0,1.004801097,-1.693306011,0.894791667,0,1,1,0,NA,1
8466,"pop","second",2,1,"high",5,0.474541752,0,1,1.004801097,-1.693306011,0.894791667,0,1,1,0,1,NA
8466,"brand","third",3,0,"low",5,0.032586558,1,1,1.004801097,-1.693306011,0.894791667,0,1,1,NA,1,1
8467,"rep","first",1,1,"high",7,2.953156823,1,0,0.671467764,0.973360656,0.519791667,1,0,1,1,NA,0
8467,"brand","second",2,1,"high",3,-1.967413442,0,1,0.671467764,0.973360656,0.519791667,1,0,1,NA,1,0
8467,"pop","third",3,0,"low",1,-3.525458248,1,1,0.671467764,0.973360656,0.519791667,1,0,1,1,1,NA
8468,"pop","first",1,1,"high",7,2.474541752,1,0,1.338134431,0.640027322,0.644791667,0,1,0,0,0,NA
8468,"rep","second",2,0,"low",3,-1.046843177,1,1,1.338134431,0.640027322,0.644791667,0,1,0,0,NA,1
8468,"brand","third",3,0,"low",4,-0.967413442,0,1,1.338134431,0.640027322,0.644791667,0,1,0,NA,0,1
8469,"pop","first",1,0,"low",2,-2.525458248,1,0,0.338134431,0.306693989,-4.480208333,0,0,0,0,0,NA
8469,"rep","second",2,0,"low",5,0.953156823,1,1,0.338134431,0.306693989,-4.480208333,0,0,0,0,NA,0
8469,"brand","third",3,0,"low",6,1.032586558,0,1,0.338134431,0.306693989,-4.480208333,0,0,0,NA,0,0
8470,"pop","first",1,0,"low",5,0.474541752,0,0,0.671467764,1.306693989,0.144791667,0,0,0,0,0,NA
8470,"rep","second",2,0,"low",6,1.953156823,1,1,0.671467764,1.306693989,0.144791667,0,0,0,0,NA,0
8470,"brand","third",3,0,"low",2,-2.967413442,1,1,0.671467764,1.306693989,0.144791667,0,0,0,NA,0,0
8471,"rep","first",1,0,"low",3,-1.046843177,1,0,-0.995198903,-1.026639344,-0.355208333,1,0,0,1,NA,0
8471,"pop","second",2,0,"low",3,-1.525458248,0,1,-0.995198903,-1.026639344,-0.355208333,1,0,0,1,0,NA
8471,"brand","third",3,1,"high",2,-2.967413442,1,1,-0.995198903,-1.026639344,-0.355208333,1,0,0,NA,0,0
8472,"pop","first",1,1,"high",4,-0.525458248,0,0,0.004801097,-1.359972678,-0.230208333,0,1,1,0,1,NA
8472,"brand","second",2,0,"low",3,-1.967413442,1,1,0.004801097,-1.359972678,-0.230208333,0,1,1,NA,1,1
8472,"rep","third",3,1,"high",2,-2.046843177,1,1,0.004801097,-1.359972678,-0.230208333,0,1,1,0,NA,1
8473,"rep","first",1,1,"high",5,0.953156823,1,0,1.004801097,2.306693989,-1.230208333,1,0,1,1,NA,0
8473,"pop","second",2,0,"low",7,2.474541752,1,1,1.004801097,2.306693989,-1.230208333,1,0,1,1,1,NA
8473,"brand","third",3,1,"high",7,2.032586558,1,1,1.004801097,2.306693989,-1.230208333,1,0,1,NA,1,0
8474,"brand","first",1,0,"low",2,-2.967413442,1,0,0.338134431,0.640027322,-1.105208333,0,1,1,NA,1,1
8474,"pop","second",2,1,"high",5,0.474541752,0,1,0.338134431,0.640027322,-1.105208333,0,1,1,0,1,NA
8474,"rep","third",3,1,"high",3,-1.046843177,1,1,0.338134431,0.640027322,-1.105208333,0,1,1,0,NA,1
8475,"brand","first",1,0,"low",4,-0.967413442,1,0,0.671467764,-2.693306011,-0.355208333,0,1,0,NA,0,1
8475,"pop","second",2,1,"high",4,-0.525458248,0,1,0.671467764,-2.693306011,-0.355208333,0,1,0,0,0,NA
8475,"rep","third",3,0,"low",4,-0.046843177,1,1,0.671467764,-2.693306011,-0.355208333,0,1,0,0,NA,1
8476,"brand","first",1,1,"high",4,-0.967413442,0,0,-0.328532236,0.973360656,-0.480208333,1,0,0,NA,0,0
8476,"pop","second",2,0,"low",5,0.474541752,1,1,-0.328532236,0.973360656,-0.480208333,1,0,0,1,0,NA
8476,"rep","third",3,0,"low",3,-1.046843177,1,1,-0.328532236,0.973360656,-0.480208333,1,0,0,1,NA,0
8477,"rep","first",1,0,"low",5,0.953156823,1,0,-0.995198903,-1.026639344,-0.480208333,1,1,0,1,NA,1
8477,"brand","second",2,1,"high",3,-1.967413442,1,1,-0.995198903,-1.026639344,-0.480208333,1,1,0,NA,0,1
8477,"pop","third",3,1,"high",5,0.474541752,1,1,-0.995198903,-1.026639344,-0.480208333,1,1,0,1,0,NA
8478,"brand","first",1,0,"low",2,-2.967413442,0,0,0.004801097,1.306693989,0.019791667,0,1,0,NA,0,1
8478,"rep","second",2,0,"low",5,0.953156823,1,1,0.004801097,1.306693989,0.019791667,0,1,0,0,NA,1
8478,"pop","third",3,1,"high",6,1.474541752,0,1,0.004801097,1.306693989,0.019791667,0,1,0,0,0,NA
8479,"rep","first",1,0,"low",2,-2.046843177,1,0,1.671467764,0.973360656,0.519791667,0,1,0,0,NA,1
8479,"pop","second",2,1,"high",5,0.474541752,1,1,1.671467764,0.973360656,0.519791667,0,1,0,0,0,NA
8479,"brand","third",3,0,"low",4,-0.967413442,0,1,1.671467764,0.973360656,0.519791667,0,1,0,NA,0,1
8480,"rep","first",1,0,"low",5,0.953156823,1,0,1.004801097,0.973360656,-0.730208333,1,0,0,1,NA,0
8480,"pop","second",2,0,"low",4,-0.525458248,0,1,1.004801097,0.973360656,-0.730208333,1,0,0,1,0,NA
8480,"brand","third",3,1,"high",7,2.032586558,1,1,1.004801097,0.973360656,-0.730208333,1,0,0,NA,0,0
8481,"rep","first",1,1,"high",7,2.953156823,0,0,1.671467764,2.306693989,1.894791667,1,1,1,1,NA,1
8481,"pop","second",2,1,"high",7,2.474541752,0,1,1.671467764,2.306693989,1.894791667,1,1,1,1,1,NA
8481,"brand","third",3,1,"high",7,2.032586558,1,1,1.671467764,2.306693989,1.894791667,1,1,1,NA,1,1
8482,"brand","first",1,0,"low",1,-3.967413442,1,0,1.004801097,1.306693989,1.394791667,0,1,1,NA,1,1
8482,"rep","second",2,1,"high",3,-1.046843177,0,1,1.004801097,1.306693989,1.394791667,0,1,1,0,NA,1
8482,"pop","third",3,1,"high",5,0.474541752,0,1,1.004801097,1.306693989,1.394791667,0,1,1,0,1,NA
8483,"rep","first",1,1,"high",6,1.953156823,1,0,-0.995198903,0.640027322,-0.105208333,1,1,1,1,NA,1
8483,"brand","second",2,1,"high",6,1.032586558,1,1,-0.995198903,0.640027322,-0.105208333,1,1,1,NA,1,1
8483,"pop","third",3,1,"high",3,-1.525458248,1,1,-0.995198903,0.640027322,-0.105208333,1,1,1,1,1,NA
8484,"brand","first",1,1,"high",6,1.032586558,1,0,0.671467764,-0.693306011,-0.230208333,1,1,0,NA,0,1
8484,"pop","second",2,1,"high",6,1.474541752,0,1,0.671467764,-0.693306011,-0.230208333,1,1,0,1,0,NA
8484,"rep","third",3,0,"low",2,-2.046843177,1,1,0.671467764,-0.693306011,-0.230208333,1,1,0,1,NA,1
8485,"pop","first",1,0,"low",4,-0.525458248,1,0,-0.328532236,1.306693989,-0.230208333,1,0,0,1,0,NA
8485,"brand","second",2,1,"high",5,0.032586558,0,1,-0.328532236,1.306693989,-0.230208333,1,0,0,NA,0,0
8485,"rep","third",3,0,"low",5,0.953156823,1,1,-0.328532236,1.306693989,-0.230208333,1,0,0,1,NA,0
8486,"brand","first",1,1,"high",7,2.032586558,1,0,-0.328532236,-0.359972678,-0.355208333,1,1,0,NA,0,1
8486,"rep","second",2,0,"low",1,-3.046843177,0,1,-0.328532236,-0.359972678,-0.355208333,1,1,0,1,NA,1
8486,"pop","third",3,1,"high",5,0.474541752,0,1,-0.328532236,-0.359972678,-0.355208333,1,1,0,1,0,NA
8487,"pop","first",1,0,"low",4,-0.525458248,1,0,0.004801097,0.640027322,0.269791667,0,0,0,0,0,NA
8487,"brand","second",2,0,"low",4,-0.967413442,1,1,0.004801097,0.640027322,0.269791667,0,0,0,NA,0,0
8487,"rep","third",3,0,"low",4,-0.046843177,1,1,0.004801097,0.640027322,0.269791667,0,0,0,0,NA,0
8488,"pop","first",1,0,"low",4,-0.525458248,0,0,1.004801097,2.306693989,-0.105208333,1,0,0,1,0,NA
8488,"brand","second",2,1,"high",4,-0.967413442,0,1,1.004801097,2.306693989,-0.105208333,1,0,0,NA,0,0
8488,"rep","third",3,0,"low",4,-0.046843177,0,1,1.004801097,2.306693989,-0.105208333,1,0,0,1,NA,0
8489,"pop","first",1,1,"high",6,1.474541752,1,0,0.004801097,1.973360656,0.394791667,0,1,0,0,0,NA
8489,"brand","second",2,0,"low",6,1.032586558,1,1,0.004801097,1.973360656,0.394791667,0,1,0,NA,0,1
8489,"rep","third",3,0,"low",6,1.953156823,1,1,0.004801097,1.973360656,0.394791667,0,1,0,0,NA,1
8490,"brand","first",1,0,"low",6,1.032586558,1,0,0.004801097,0.973360656,0.269791667,0,1,0,NA,0,1
8490,"pop","second",2,1,"high",5,0.474541752,1,1,0.004801097,0.973360656,0.269791667,0,1,0,0,0,NA
8490,"rep","third",3,0,"low",2,-2.046843177,1,1,0.004801097,0.973360656,0.269791667,0,1,0,0,NA,1
8491,"pop","first",1,1,"high",5,0.474541752,0,0,-1.328532236,-2.359972678,1.019791667,0,1,1,0,1,NA
8491,"brand","second",2,0,"low",2,-2.967413442,0,1,-1.328532236,-2.359972678,1.019791667,0,1,1,NA,1,1
8491,"rep","third",3,1,"high",6,1.953156823,0,1,-1.328532236,-2.359972678,1.019791667,0,1,1,0,NA,1
8492,"rep","first",1,1,"high",5,0.953156823,1,0,1.338134431,0.973360656,-0.605208333,0,1,1,0,NA,1
8492,"pop","second",2,1,"high",4,-0.525458248,1,1,1.338134431,0.973360656,-0.605208333,0,1,1,0,1,NA
8492,"brand","third",3,0,"low",3,-1.967413442,1,1,1.338134431,0.973360656,-0.605208333,0,1,1,NA,1,1
8493,"pop","first",1,1,"high",5,0.474541752,1,0,0.004801097,-0.359972678,-1.355208333,0,1,0,0,0,NA
8493,"rep","second",2,0,"low",2,-2.046843177,1,1,0.004801097,-0.359972678,-1.355208333,0,1,0,0,NA,1
8493,"brand","third",3,0,"low",6,1.032586558,1,1,0.004801097,-0.359972678,-1.355208333,0,1,0,NA,0,1
8494,"brand","first",1,1,"high",7,2.032586558,1,0,-0.661865569,-0.026639344,-0.355208333,1,0,0,NA,0,0
8494,"rep","second",2,0,"low",5,0.953156823,1,1,-0.661865569,-0.026639344,-0.355208333,1,0,0,1,NA,0
8494,"pop","third",3,0,"low",5,0.474541752,1,1,-0.661865569,-0.026639344,-0.355208333,1,0,0,1,0,NA
8495,"brand","first",1,1,"high",6,1.032586558,1,0,1.338134431,1.640027322,-0.230208333,1,0,0,NA,0,0
8495,"rep","second",2,0,"low",2,-2.046843177,1,1,1.338134431,1.640027322,-0.230208333,1,0,0,1,NA,0
8495,"pop","third",3,0,"low",2,-2.525458248,1,1,1.338134431,1.640027322,-0.230208333,1,0,0,1,0,NA
8496,"rep","first",1,0,"low",3,-1.046843177,1,0,1.671467764,1.306693989,1.144791667,1,1,0,1,NA,1
8496,"pop","second",2,1,"high",4,-0.525458248,1,1,1.671467764,1.306693989,1.144791667,1,1,0,1,0,NA
8496,"brand","third",3,1,"high",6,1.032586558,1,1,1.671467764,1.306693989,1.144791667,1,1,0,NA,0,1
8497,"pop","first",1,0,"low",6,1.474541752,1,0,1.004801097,1.306693989,1.644791667,1,0,1,1,1,NA
8497,"rep","second",2,1,"high",2,-2.046843177,1,1,1.004801097,1.306693989,1.644791667,1,0,1,1,NA,0
8497,"brand","third",3,1,"high",5,0.032586558,1,1,1.004801097,1.306693989,1.644791667,1,0,1,NA,1,0
8498,"pop","first",1,1,"high",1,-3.525458248,0,0,-0.328532236,2.306693989,0.894791667,1,1,1,1,1,NA
8498,"rep","second",2,1,"high",1,-3.046843177,1,1,-0.328532236,2.306693989,0.894791667,1,1,1,1,NA,1
8498,"brand","third",3,1,"high",7,2.032586558,1,1,-0.328532236,2.306693989,0.894791667,1,1,1,NA,1,1
8499,"rep","first",1,1,"high",6,1.953156823,1,0,0.004801097,-1.359972678,0.019791667,1,1,1,1,NA,1
8499,"brand","second",2,1,"high",7,2.032586558,1,1,0.004801097,-1.359972678,0.019791667,1,1,1,NA,1,1
8499,"pop","third",3,1,"high",7,2.474541752,1,1,0.004801097,-1.359972678,0.019791667,1,1,1,1,1,NA
